@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,763970,139.334306,304.360492
?,644743,148.935782,276.655302
?,636118,154.585176,298.476154
?,767704,139.102011,310.774478
?,730500,170.08149,356.358984
?,746818,169.001584,390.03327
?,717954,142.084702,231.300821
?,791086,149.261509,326.709105
?,666163,145.482201,185.571276
?,557275,154.455377,184.954482
?,796994,158.13373,373.316504
?,646721,148.842578,278.047496
?,844581,165.766634,535.015612
?,894191,175.503631,398.325811
?,782013,138.189256,336.439079
?,931665,173.268551,483.081141
?,694620,143.191095,209.576465
?,1577318,160.150066,497.607047
?,778877,166.604706,473.221544
?,881813,177.177617,462.017079
?,818339,147.262732,395.405042
?,608875,145.629036,167.564984
?,801954,148.455017,354.889385
?,1579294,160.058174,501.37306
?,739108,158.165632,331.722988
?,675212,152.143308,260.271097
?,657093,148.327991,286.902332
?,844965,165.225851,351.463748
?,744080,160.916955,301.209628
?,933971,173.085804,490.950375
?,650710,153.759452,316.303267
?,638739,146.197986,226.287029
?,802610,157.745676,386.012759
?,852059,165.159721,558.75657
?,746440,160.766746,305.692457
?,773448,150.476265,286.976864
?,600987,145.906045,163.701952
?,689655,144.490886,202.209315
?,1555836,161.042956,464.193703
?,846715,133.614486,478.249872
?,650277,150.387835,187.963127
?,857366,164.530033,373.875633
?,846204,165.66249,538.079916
?,666875,147.833075,295.602507
?,785322,149.670669,312.941463
?,651849,145.664581,233.791582
?,1404372,146.870111,299.853433
?,810113,156.968223,394.05713
?,737348,158.127386,261.175104
?,1366342,151.832648,261.761277
?,743205,160.936553,301.277542
?,632397,154.73379,296.474391
?,742056,161.001519,299.468097
?,599631,145.931127,163.209715
?,784327,138.037135,340.82506
?,679821,144.920273,194.600465
?,658448,148.265706,287.816772
?,1532951,161.891541,435.659655
?,735981,158.343589,326.789819
?,763579,159.411065,336.806768
?,816565,166.782067,304.445856
?,776477,166.769115,467.467841
?,1370781,151.735776,263.53485
?,874083,177.731395,438.508475
?,545075,150.948491,256.724216
?,1530302,161.988144,432.530031
?,650215,146.082903,176.668856
?,1438505,145.848626,326.206956
?,625363,146.764375,218.018646
?,711818,142.392078,224.745403
?,1430375,146.120646,318.580355
?,919925,173.964637,457.651293
?,798941,148.695515,345.848076
?,845454,165.71031,536.652781
?,766463,150.90825,274.486263
?,737243,140.991203,258.631522
?,775743,166.826452,465.440944
?,757789,151.436651,259.349774
?,1422393,146.381908,311.306066
?,554132,150.620277,259.237773
?,1575428,160.234744,494.197967
?,878341,177.478481,448.072546
?,673457,145.172882,190.672563
?,811726,147.747725,378.912133
?,800887,157.872462,381.623124
?,925966,173.596925,471.121206
?,817595,147.314414,393.766867
?,784342,158.356955,359.969488
?,719775,153.404731,212.58248
?,834994,180.110871,350.006691
?,652569,148.547462,283.297895
?,635699,150.997387,176.724868
?,1397895,147.069437,294.768537
?,778874,170.208479,389.766363
?,661489,153.122454,330.902112
?,1402579,146.928452,298.297133
?,804033,168.666457,435.051546
?,645734,146.225996,175.073263
?,1575647,160.224425,494.620939
?,628680,154.961794,291.280838
?,729310,146.860652,338.530024
?,882626,177.127433,463.918121
?,725224,147.134104,330.901452
?,678857,147.193625,308.158771
?,852800,164.824121,363.638111
?,681615,161.367188,245.813283
?,1564117,160.718968,475.744156
?,728187,146.930387,336.774366
?,848874,165.054248,355.871619
?,690160,151.384075,275.917175
?,754375,151.633166,254.104449
?,740902,146.105699,359.469693
?,690026,151.387889,275.911392
?,803909,168.675829,434.724062
?,691837,151.287339,278.245502
?,662196,153.073509,332.205925
?,730779,146.772243,340.896288
?,747232,152.030926,243.846825
?,789834,158.601205,358.88371
?,710198,142.467001,223.327613
?,777436,159.343308,337.694129
?,1561523,160.832527,471.299103
?,585969,153.034474,213.204663
?,663845,145.580044,183.907169
?,676195,147.319172,306.155462
?,820926,156.337079,410.949975
?,679652,151.911489,265.095674
?,763928,167.748792,432.503101
?,716611,142.156517,229.647522
?,774876,138.643049,323.735663
?,643623,154.198131,305.731403
?,808379,168.377213,443.998306
?,762176,159.484411,335.194556
?,704342,143.831325,214.391478
?,713006,143.404264,223.390752
?,685780,144.648808,199.686554
?,692070,148.960396,290.785084
?,631406,146.497912,222.169757
?,714547,147.75579,316.194951
?,701076,143.987677,211.291138
?,1405493,146.833786,300.876873
?,694854,143.180301,209.774369
?,1362089,148.037061,273.381778
?,743857,140.589114,269.487851
?,855906,164.628967,370.214174
?,833634,180.206226,346.332813
?,722317,159.17078,303.456611
?,739571,146.189168,357.34163
?,798417,148.736401,344.336875
?,714891,142.238559,228.007357
?,761786,160.207361,315.29313
?,892400,175.634718,393.046857
?,876466,177.602026,442.95711
?,840804,165.447462,345.007375
?,717534,147.580008,320.342394
?,755553,151.565296,255.905497
?,704584,143.822004,214.531398
?,649869,153.343322,237.473086
?,772123,138.821108,318.668765
?,620720,155.41312,281.809254
?,806436,148.13299,365.700113
?,659240,145.752819,181.378516
?,825343,167.208874,482.563253
?,668090,147.774829,296.573623
?,617038,145.356419,170.452342
?,657204,144.694848,186.508051
?,652197,148.564237,283.011936
?,693642,151.186138,280.654685
?,1566940,160.596495,480.471546
?,835409,166.482463,508.171209
?,814025,147.575236,384.942117
?,810235,156.961449,394.217657
?,724496,158.671923,248.431225
?,673032,147.497699,302.258818
?,773897,159.533498,333.008929
?,677035,143.958112,196.302584
?,674181,145.141227,191.210886
?,723086,141.809374,237.749845
?,1358508,148.130847,271.48255
?,687587,151.517629,273.093474
?,720146,143.056416,230.65686
?,773830,170.522257,380.433822
?,793583,149.085666,332.509007
?,717427,147.588356,320.069403
?,651483,148.604699,282.171559
?,741006,158.03071,336.037453
?,719380,153.418639,212.401709
?,679341,144.94154,194.211264
?,760082,168.048198,421.811476
?,714185,159.13213,237.762569
?,741783,169.356849,378.164705
?,759835,168.067905,421.118618
?,675135,144.044165,194.726389
?,671725,147.567004,300.955738
?,1553663,161.134931,460.738456
?,723082,153.26028,215.286067
?,689743,160.966861,256.471357
?,781468,149.907539,306.184849
?,690765,160.904962,258.152196
?,724619,158.664112,248.655442
?,588729,151.033607,252.026841
?,744326,160.900562,301.702542
?,647602,148.805607,278.501389
?,648008,153.92114,312.658546
?,776901,170.335672,385.767782
?,655846,145.484916,236.837358
?,758281,168.170548,417.829159
?,751816,160.541533,310.402963
?,799209,157.572752,378.747615
?,709491,143.592593,219.02933
?,826055,167.149939,484.864581
?,551472,150.716589,258.361154
?,733029,158.561324,319.589001
?,777562,158.718514,351.316625
?,657597,145.808647,180.779743
?,589967,152.801606,218.506225
?,836378,165.685024,338.125458
?,884309,175.876889,387.640898
?,661413,150.048321,277.537261
?,654042,148.477185,284.430281
?,818186,156.500765,406.419934
?,794944,158.2608,369.675896
?,669355,147.695278,298.485584
?,633654,146.408041,223.411001
?,907573,174.768535,424.89364
?,682554,146.975452,313.054749
?,837866,179.954038,355.426458
?,1364014,147.988933,274.322143
?,680115,147.115509,310.029493
?,1378332,147.620435,282.025366
?,1361347,148.052964,273.165456
?,814706,156.704366,401.057447
?,734943,158.25646,257.805633
?,1553895,161.12557,461.065533
?,684790,146.856101,315.319701
?,793472,149.092822,332.298843
?,751537,168.619475,403.936407
?,833776,180.197968,346.573424
?,677848,152.017941,262.531307
?,831352,155.654746,432.440703
?,799249,148.669829,346.852641
?,612816,155.85351,272.555996
?,788362,158.688003,356.393478
?,675229,149.684992,279.83046
?,717734,142.097406,230.982985
?,797335,148.812057,341.855468
?,657457,150.104338,193.048942
?,646644,150.557392,184.579321
?,824752,166.280645,320.680246
?,615561,145.419561,169.446801
?,649462,146.110686,176.32798
?,687618,144.579058,200.698901
?,722140,147.315381,326.538343
?,693267,144.340412,204.696465
?,618170,145.314998,171.025606
?,735842,158.211567,258.774154
?,732815,158.343777,255.842674
?,803538,168.704178,433.686306
?,742895,152.263784,238.136431
?,725105,159.014254,307.396375
?,707725,143.671336,217.527085
?,896412,175.388769,402.155874
?,627419,155.033111,289.825893
?,592486,152.702577,219.852739
?,771361,159.669013,329.643841
?,663569,149.925215,280.221977
?,647770,153.937738,312.203871
?,747356,152.025224,243.957044
?,835532,166.4738,508.446653
?,649637,153.833057,314.407225
?,718341,153.458876,211.752208
?,673904,144.088946,194.15633
?,555705,154.534205,183.446674
?,694457,144.287762,205.665929
?,719505,153.41258,212.528611
?,544061,151.00222,255.931144
?,857640,164.519471,374.078142
?,1573847,160.3022,491.647384
?,655267,148.418347,285.35168
?,725908,158.599082,250.19784
?,835235,180.085166,351.400768
?,1392107,147.235008,290.951324
?,733974,158.491471,321.963156
?,654060,153.571261,320.474665
?,694977,143.176143,209.815042
?,745925,160.794352,304.939157
?,1563235,160.76049,474.001767
?,1437212,145.895036,324.785124
?,870828,176.209632,378.45554
?,730732,152.872803,224.165446
?,742823,160.958397,300.686609
?,762774,151.134139,267.957627
?,648208,148.773927,279.079045
?,1567056,160.591925,480.626119
?,756719,139.796601,291.202339
?,692670,144.366403,204.246793
?,640641,150.810028,179.972143
?,709385,142.504018,222.647864
?,726550,147.045133,333.398975
?,675500,144.029851,194.922547
?,714667,142.250597,227.732331
?,808921,157.041545,391.940021
?,642919,146.051567,227.943489
?,746510,152.069668,242.898568
?,584258,151.244629,249.172922
?,637415,154.524848,299.43373
?,728536,152.9895,221.335744
?,619150,145.272173,171.812316
?,829957,134.733279,446.343039
?,663867,144.444517,189.87222
?,686951,149.207428,286.242647
?,1538465,161.705382,441.303183
?,782937,158.425132,358.537907
?,700353,142.929184,214.452424
?,893291,175.5682,395.761418
?,771607,167.159229,453.221228
?,688689,151.460084,274.288497
?,772467,170.597836,378.516602
?,702454,142.833266,216.207297
?,785227,137.976981,342.643583
?,848632,133.495674,481.319247
?,816846,156.573893,404.660231
?,550584,146.900747,151.454785
?,813553,166.882667,302.525828
?,848988,179.338403,375.726997
?,739331,169.532447,372.460931
?,759635,159.587185,333.440601
?,855537,164.653002,369.40469
?,655628,148.399276,285.738664
?,720428,147.417229,324.040579
?,709607,143.587009,219.139058
?,892654,175.615581,393.823071
?,747484,152.020338,244.02481
?,636657,149.274795,272.579254
?,678235,143.907278,197.141019
?,673160,152.264194,257.341951
?,587883,152.935224,215.177432
?,692330,146.431895,324.408731
?,861128,132.70581,502.087144
?,1405712,146.825987,301.106455
?,774383,166.928864,461.963028
?,655546,150.147962,192.619569
?,813887,135.851611,412.526391
?,580131,153.311575,207.53044
?,727088,158.891608,310.954369
?,717314,147.595473,319.88901
?,695443,146.2551,328.272941
?,1448825,145.508185,335.67985
?,738640,158.065483,262.569341
?,645989,154.063678,308.733301
?,729619,152.927898,222.954968
?,830558,166.812211,497.221257
?,714442,159.118486,238.087985
?,768827,139.028391,312.907315
?,1427352,146.21512,316.046332
?,684899,146.847985,315.559344
?,813157,166.904146,301.901917
?,705597,160.108237,278.915881
?,1434625,145.97324,322.837485
?,730188,141.39969,248.180717
?,802454,168.760042,432.48574
?,831576,155.638405,432.995395
?,653031,150.260239,190.465056
?,719510,158.83223,245.585007
?,630266,154.856511,293.865864
?,1571689,160.392795,488.249962
?,926517,128.843972,593.337265
?,613200,155.832274,272.996264
?,663231,145.605049,183.522285
?,835172,166.501595,507.454434
?,906432,174.851852,421.499561
?,1416615,146.556487,306.907983
?,728656,152.982574,221.517756
?,821646,167.477782,473.156387
?,605366,145.730862,166.338816
?,562410,150.377005,259.773849
?,1368066,151.804927,262.102881
?,870408,177.997546,427.564322
?,1405936,146.818713,301.29768
?,764186,139.322881,304.607801
?,847590,179.384127,375.136285
?,821737,166.444602,315.868537
?,663683,149.9171,280.450198
?,658721,153.297882,326.482009
?,607069,145.684905,166.712261
?,714423,143.343299,224.487982
?,810243,147.854562,375.263932
?,1446267,145.587578,333.584547
?,1561301,160.842794,470.879261
?,687736,143.487586,204.595057
?,703405,143.875026,213.560278
?,780982,170.074477,393.713903
?,1548849,161.321633,454.17925
?,677873,161.552193,241.626596
?,790346,149.319101,324.602804
?,680174,144.902855,194.959238
?,739468,158.141146,332.445956
?,1377535,147.645766,281.370164
?,807996,148.011724,370.14607
?,722265,147.31083,326.573296
?,763456,159.418668,336.600161
?,865898,178.315074,414.601841
?,779979,150.024812,301.780646
?,1413834,146.632856,305.162775
?,896541,175.379695,402.498144
?,659770,148.196316,289.069517
?,753305,151.692509,252.574715
?,817821,166.698125,307.32557
?,855281,164.667116,368.953869
?,639798,149.137063,274.416276
?,574800,153.607696,201.293263
?,816207,167.874743,459.327035
?,685374,143.593966,202.669972
?,736519,169.704839,367.46967
?,642507,154.263385,304.316058
?,823630,146.866976,409.097693
?,853836,179.001258,388.868524
?,680274,143.821142,198.626916
?,827204,155.958522,421.881364
?,814023,168.013003,455.006643
?,696254,144.211682,207.024168
?,783601,158.977683,348.032781
?,725334,147.126572,331.114023
?,785218,149.679375,312.603376
?,784859,158.333468,360.424491
?,1417121,146.54819,306.975183
?,1411450,146.705124,303.371771
?,661376,162.940626,277.132255
?,1450674,145.445558,337.444293
?,1396398,147.113148,293.745072
?,651594,148.596123,282.429684
?,785993,149.627451,314.251699
?,656422,153.083489,241.520436
?,754626,139.926942,287.589246
?,1403804,146.887517,299.425291
?,688076,149.160199,286.88695
?,798397,158.035827,376.509704
?,1563901,160.729805,475.270291
?,1397554,147.079983,294.507022
?,718835,147.513852,321.636559
?,761161,151.234055,265.019929
?,657775,153.006513,243.267524
?,689190,151.437047,274.741915
?,548595,150.837228,257.078009
?,812289,168.140965,450.591098
?,586678,151.127769,250.825207
?,870039,178.031308,425.889932
?,1557409,161.005789,464.782225
?,704787,142.727217,218.141698
?,893168,175.578534,395.295788
?,714100,147.785596,315.370705
?,708211,148.099331,308.694796
?,768659,150.776579,278.150387
?,883271,175.950398,384.779169
?,824318,156.120833,417.612599
?,1397779,147.072706,294.697965
?,659226,152.917189,245.501493
?,673723,147.455242,303.282202
?,681137,151.836157,266.590095
?,814861,147.512853,387.10304
?,754706,160.439201,312.199577
?,674327,147.426104,303.788875
?,774235,150.424519,288.564988
?,1368165,147.877756,276.700329
?,737191,146.355172,352.312867
?,882172,177.142972,463.7522
?,1542243,161.576008,445.268976
?,647370,153.477952,234.519433
?,819087,167.6739,466.101868
?,636535,149.281191,272.468649
?,763060,139.39715,302.410122
?,824329,167.274554,480.559271
?,886777,175.773439,390.38621
?,741318,140.747674,265.035256
?,870803,177.96914,428.69222
?,763345,151.097585,269.045118
?,652448,145.635714,234.307543
?,860577,178.654142,401.42064
?,673257,147.482366,302.694529
?,647132,146.17845,175.645961
?,1543034,161.54041,446.707612
?,762286,160.177768,316.102902
?,1395359,147.143204,293.059642
?,835596,165.727092,336.949113
?,731700,158.376623,255.248468
?,660114,150.094134,277.198324
?,1572940,160.340469,490.177473
?,737090,158.275714,328.805838
?,741413,161.036707,298.568933
?,767600,139.108373,310.60743
?,795886,158.196382,371.708941
?,659119,145.758293,181.283082
?,712476,159.712172,289.258841
?,726589,141.607679,242.894202
?,713943,143.362048,224.167147
?,662254,150.000906,278.528318
?,709755,159.890741,283.974766
?,686946,146.720632,318.613242
?,758811,139.667035,294.749754
?,800655,157.888977,381.075443
?,823732,167.323177,478.655999
?,649587,146.105938,176.38855
?,787876,158.717969,355.465879
?,790024,169.496675,411.75691
?,658118,150.083922,193.325985
?,1561417,160.838175,471.037887
?,734932,169.808688,364.322069
?,1523715,162.235413,424.050314
?,652787,150.27325,190.184355
?,694594,144.286248,205.63423
?,1395826,147.130389,293.326978
?,1446050,145.595046,333.374612
?,655180,150.167316,192.159528
?,823522,146.873908,408.901151
?,807462,157.124343,389.783874
?,1538349,161.710186,441.129939
?,666399,147.858664,295.114285
?,737133,140.997131,258.497218
?,1444220,145.660111,331.424508
?,669469,147.687845,298.67019
?,556631,154.49098,184.136162
?,1558429,160.961475,466.5184
?,645239,154.105326,307.799941
?,816452,167.856086,460.014242
?,1567988,160.555806,481.904873
?,825173,156.075846,418.727693
?,809463,147.901151,374.027691
?,724103,159.073594,305.827806
?,778481,138.42123,329.72063
?,766697,167.547421,439.092833
?,806978,148.096531,366.81814
?,734094,158.312271,256.066832
?,693386,151.196249,280.468784
?,765330,150.982442,272.148271
?,661670,145.678115,182.104692
?,882058,177.155654,463.044268
?,833001,165.903406,330.389672
?,847028,165.596872,540.57191
?,765905,159.996867,320.31236
?,647834,148.790537,278.869508
?,627292,155.04004,289.703217
